Root Name,Search Term,PMID,Title,Article Type,Publication Year,PubMed URL
Lavender,Lavender,20158394,Serum and plasma determination of angiogenic and anti-angiogenic factors yield different results: the need for standardization in clinical practice.,"Comparative Study; Journal Article; Research Support, N.I.H., Intramural",2010,https://pubmed.ncbi.nlm.nih.gov/20158394/
Lavender,Lavender,20077307,Comparative study of the chemical composition and antioxidant activity of six essential oils and their components.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2010,https://pubmed.ncbi.nlm.nih.gov/20077307/
Lavender,Lavender,19968674,The effects of lavender scent on dental patient anxiety levels: a cluster randomised-controlled trial.,Comparative Study; Journal Article; Randomized Controlled Trial,2009,https://pubmed.ncbi.nlm.nih.gov/19968674/
Lavender,Lavender,19962288,"A multi-center, double-blind, randomised study of the Lavender oil preparation Silexan in comparison to Lorazepam for generalized anxiety disorder.","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2009,https://pubmed.ncbi.nlm.nih.gov/19962288/
Lavender,Lavender,19943500,[A review on pharmic effect of chicory research and development].,"English Abstract; Journal Article; Research Support, Non-U.S. Gov't; Review",2009,https://pubmed.ncbi.nlm.nih.gov/19943500/
Lavender,Lavender,19853815,Effectiveness of the essential oils lavender and ginger in promoting children's comfort in a perianesthesia setting.,Journal Article; Randomized Controlled Trial,2009,https://pubmed.ncbi.nlm.nih.gov/19853815/
Lavender,Lavender,19831048,Essential oils and anxiolytic aromatherapy.,Journal Article; Review,2009,https://pubmed.ncbi.nlm.nih.gov/19831048/
Lavender,Lavender,19736770,Effect of commercially available plant-derived essential oil products on arthropod pests.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2009,https://pubmed.ncbi.nlm.nih.gov/19736770/
Lavender,Lavender,19607974,Intraplantar injection of bergamot essential oil into the mouse hindpaw: effects on capsaicin-induced nociceptive behaviors.,"Journal Article; Research Support, Non-U.S. Gov't; Review",2009,https://pubmed.ncbi.nlm.nih.gov/19607974/
Lavender,Lavender,19496667,Evaluation of the effect of topical application of lavender oil on autonomic nerve activity in dogs.,Clinical Trial; Journal Article,2009,https://pubmed.ncbi.nlm.nih.gov/19496667/
Lavender,Lavender,19496421,Fumigant insecticidal activity and repellent effect of five essential oils and seven monoterpenes on first-instar nymphs of Rhodnius prolixus.,Evaluation Study; Journal Article,2009,https://pubmed.ncbi.nlm.nih.gov/19496421/
Lavender,Lavender,19464692,Eco-friendly and cleaner process for isolation of essential oil using microwave energy: experimental and theoretical study.,Evaluation Study; Journal Article,2009,https://pubmed.ncbi.nlm.nih.gov/19464692/
Lavender,Lavender,19382124,Effects of orally administered lavender essential oil on responses to anxiety-provoking film clips.,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2009,https://pubmed.ncbi.nlm.nih.gov/19382124/
Lavender,Lavender,19258850,The effects of lavender and rosemary essential oils on test-taking anxiety among graduate nursing students.,Clinical Trial; Journal Article,2009,https://pubmed.ncbi.nlm.nih.gov/19258850/
Lavender,Lavender,19104276,Lavandula angustifolia Miller: English lavender.,Journal Article; Review,2009,https://pubmed.ncbi.nlm.nih.gov/19104276/
Lavender,Lavender,19077833,The use of nonpharmacological interventions to reduce anxiety in patients undergoing gastroscopy in a setting with an optimal soothing environment.,Journal Article; Randomized Controlled Trial,2008,https://pubmed.ncbi.nlm.nih.gov/19077833/
Lavender,Lavender,19050834,Rosmarinic acid and antioxidant enzyme activities in Lavandula vera MM cell suspension culture: a comparative study.,Comparative Study; Journal Article,2008,https://pubmed.ncbi.nlm.nih.gov/19050834/
Lavender,Lavender,18990044,Pharmaco-physio-psychologic effect of Ayurvedic oil-dripping treatment using an essential oil from Lavendula angustifolia.,Journal Article; Randomized Controlled Trial,2008,https://pubmed.ncbi.nlm.nih.gov/18990044/
Lavender,Lavender,18962648,Conventional and narrow bore short capillary columns with cyclodextrin derivatives as chiral selectors to speed-up enantioselective gas chromatography and enantioselective gas chromatography-mass spectrometry analyses.,"Comparative Study; Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2008,https://pubmed.ncbi.nlm.nih.gov/18962648/
Lavender,Lavender,18849039,Improved microwave steam distillation apparatus for isolation of essential oils. Comparison with conventional steam distillation.,Comparative Study; Journal Article,2008,https://pubmed.ncbi.nlm.nih.gov/18849039/
Lavender,Lavender,18753801,"[Effects of aroma hand massage on pain, state anxiety and depression in hospice patients with terminal cancer].",Controlled Clinical Trial; Journal Article,2008,https://pubmed.ncbi.nlm.nih.gov/18753801/
Lavender,Lavender,18713168,Lavender aroma therapy for behavioral and psychological symptoms in dementia patients.,Letter; Randomized Controlled Trial,2008,https://pubmed.ncbi.nlm.nih.gov/18713168/
Lavender,Lavender,18635155,Effect of lavender aroma on salivary endocrinological stress markers.,Journal Article; Randomized Controlled Trial,2008,https://pubmed.ncbi.nlm.nih.gov/18635155/
Lavender,Lavender,20201279,Chemical composition and in vitro antimicrobial activity of essential oil of Melissa officinalis L. from Romania.,Comparative Study; Journal Article,2008,https://pubmed.ncbi.nlm.nih.gov/20201279/
Lavender,Lavender,18468761,Oral malodor reduction by a palatal mucoadhesive tablet containing herbal formulation.,Comparative Study; Journal Article; Randomized Controlled Trial,2008,https://pubmed.ncbi.nlm.nih.gov/18468761/
Lavender,Lavender,18365507,[Unusual open craniocerebral injury caused by sickle's tip].,Case Reports; Journal Article,2008,https://pubmed.ncbi.nlm.nih.gov/18365507/
Lavender,Lavender,18287830,Effects of rhythmic embrocation therapy with solum oil in chronic pain patients: a prospective observational study.,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",2008,https://pubmed.ncbi.nlm.nih.gov/18287830/
Lavender,Lavender,18219845,Occupational asthma to fresh sea lavender and cross-reactivity to sweet vernal grass pollen.,Case Reports; Letter,2007,https://pubmed.ncbi.nlm.nih.gov/18219845/
Lavender,Lavender,18045358,Less-known botanical cosmeceuticals.,Journal Article; Review,2007,https://pubmed.ncbi.nlm.nih.gov/18045358/
Lavender,Lavender,17988288,Photoallergic contact dermatitis from lavender oil in topical ketoprofen.,Case Reports; Journal Article,2007,https://pubmed.ncbi.nlm.nih.gov/17988288/
Lavender,Lavender,17894152,Treatment with lavender aromatherapy in the post-anesthesia care unit reduces opioid requirements of morbidly obese patients undergoing laparoscopic adjustable gastric banding.,Journal Article; Randomized Controlled Trial,2007,https://pubmed.ncbi.nlm.nih.gov/17894152/
Lavender,Lavender,17845737,"Expectancies, not aroma, explain impact of lavender aromatherapy on psychophysiological indices of relaxation in young healthy women.",Comparative Study; Journal Article; Randomized Controlled Trial,2007,https://pubmed.ncbi.nlm.nih.gov/17845737/
Lavender,Lavender,17722522,The influence of essential oils on the process of wound healing: a review of the current evidence.,Journal Article; Review,2007,https://pubmed.ncbi.nlm.nih.gov/17722522/
Lavender,Lavender,17689755,Relaxation effects of lavender aromatherapy improve coronary flow velocity reserve in healthy men evaluated by transthoracic Doppler echocardiography.,Clinical Trial; Journal Article; Randomized Controlled Trial,2007,https://pubmed.ncbi.nlm.nih.gov/17689755/
Lavender,Lavender,17681258,The effect of gender and ethnicity on children's attitudes and preferences for essential oils: a pilot study.,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",2007,https://pubmed.ncbi.nlm.nih.gov/17681258/
Lavender,Lavender,17662687,Cloning and functional characterization of three terpene synthases from lavender (Lavandula angustifolia).,Comparative Study; Journal Article,2007,https://pubmed.ncbi.nlm.nih.gov/17662687/
Lavender,Lavender,17662541,An investigation and comparison of the bioactivity of selected essential oils on human lice and house dust mites.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2007,https://pubmed.ncbi.nlm.nih.gov/17662541/
Lavender,Lavender,17654092,Effects of aromatherapy massage on blood pressure and lipid profile in korean climacteric women.,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",2007,https://pubmed.ncbi.nlm.nih.gov/17654092/
Lavender,Lavender,17442090,A comparison of botanical and synthetic substances commonly used to prevent head lice (Pediculus humanus var. capitis) infestation.,Comparative Study; Evaluation Study; Journal Article,2007,https://pubmed.ncbi.nlm.nih.gov/17442090/
Lavender,Lavender,17388768,Effects of aromatherapy acupressure on hemiplegic shoulder pain and motor power in stroke patients: a pilot study.,Journal Article; Randomized Controlled Trial,2007,https://pubmed.ncbi.nlm.nih.gov/17388768/
Lavender,Lavender,17361051,Autonomic nervous function and localization of cerebral activity during lavender aromatic immersion.,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",2007,https://pubmed.ncbi.nlm.nih.gov/17361051/
Lavender,Lavender,17342790,Efficacy of aromatherapy (Lavandula angustifolia) as an intervention for agitated behaviours in Chinese older persons with dementia: a cross-over randomized trial.,Journal Article; Randomized Controlled Trial,2007,https://pubmed.ncbi.nlm.nih.gov/17342790/
Lavender,Lavender,17289317,Anxiolytic effects of Lavandula angustifolia odour on the Mongolian gerbil elevated plus maze.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2006,https://pubmed.ncbi.nlm.nih.gov/17289317/
Lavender,Lavender,17273013,Aromatherapy and reducing preprocedural anxiety: A controlled prospective study.,Journal Article; Randomized Controlled Trial,2006,https://pubmed.ncbi.nlm.nih.gov/17273013/
Lavender,Lavender,17267908,Prepubertal gynecomastia linked to lavender and tea tree oils.,"Case Reports; Journal Article; Research Support, N.I.H., Intramural",2007,https://pubmed.ncbi.nlm.nih.gov/17267908/
Lavender,Lavender,17211115,[The effects of the inhalation method using essential oils on blood pressure and stress responses of clients with essential hypertension].,Journal Article; Randomized Controlled Trial,2006,https://pubmed.ncbi.nlm.nih.gov/17211115/
Lavender,Lavender,17196025,Efficacy of plant extracts against stored-products fungi.,Comparative Study; Evaluation Study; Journal Article,2006,https://pubmed.ncbi.nlm.nih.gov/17196025/
Lavender,Lavender,17186871,"Clinical, clinicopathologic, postmortem examination findings and familial history of 3 Arabians with lavender foal syndrome.",Case Reports; Journal Article,2006,https://pubmed.ncbi.nlm.nih.gov/17186871/
Lavender,Lavender,17145679,Effects of aromatherapy massage on anxiety and self-esteem in korean elderly women: a pilot study.,Controlled Clinical Trial; Journal Article,2006,https://pubmed.ncbi.nlm.nih.gov/17145679/
Lavender,Lavender,17129308,Evaluation of aromatherapy in treating postoperative pain: pilot study.,Comparative Study; Evaluation Study; Journal Article,2006,https://pubmed.ncbi.nlm.nih.gov/17129308/
Lavender,Lavender,16970649,A randomized trial of olfactory stimulation using black pepper oil in older people with swallowing dysfunction.,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2006,https://pubmed.ncbi.nlm.nih.gov/16970649/
Lavender,Lavender,16892632,"Repellency of oils of lemon eucalyptus, geranium, and lavender and the mosquito repellent MyggA natural to Ixodes ricinus (Acari: Ixodidae) in the laboratory and field.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2006,https://pubmed.ncbi.nlm.nih.gov/16892632/
Lavender,Lavender,16884344,Effect of aromatherapy on symptoms of dysmenorrhea in college students: A randomized placebo-controlled clinical trial.,Journal Article; Randomized Controlled Trial,2006,https://pubmed.ncbi.nlm.nih.gov/16884344/
Lavender,Lavender,16807876,A comparison of wound healing following treatment with Lavandula x allardii honey or essential oil.,Comparative Study; Journal Article,2006,https://pubmed.ncbi.nlm.nih.gov/16807876/
Lavender,Lavender,16780969,Lemon oil vapor causes an anti-stress effect via modulating the 5-HT and DA activities in mice.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2006,https://pubmed.ncbi.nlm.nih.gov/16780969/
Lavender,Lavender,16468289,Treatment of rosacea with herbal ingredients.,Journal Article; Review,2006,https://pubmed.ncbi.nlm.nih.gov/16468289/
Lavender,Lavender,16401526,"An experimental study on the effectiveness of acupressure with aromatic lavender essential oil for sub-acute, non-specific neck pain in Hong Kong.","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2005,https://pubmed.ncbi.nlm.nih.gov/16401526/
Lavender,Lavender,16329274,Do cranberries help prevent urinary tract infections?,Journal Article; Review,2005,https://pubmed.ncbi.nlm.nih.gov/16329274/
Lavender,Lavender,16298774,An olfactory stimulus modifies nighttime sleep in young men and women.,"Controlled Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",2005,https://pubmed.ncbi.nlm.nih.gov/16298774/
Lavender,Lavender,16162642,Effectiveness of aroma on work efficiency: lavender aroma during recesses prevents deterioration of work performance.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2005,https://pubmed.ncbi.nlm.nih.gov/16162642/
Lavender,Lavender,16145119,Discordance between viral loads determined by Roche COBAS AMPLICOR human immunodeficiency virus type 1 monitor (version 1.5) Standard and ultrasensitive assays caused by freezing patient plasma in centrifuged becton-dickinson vacutainer brand plasma preparation tubes.,Evaluation Study; Journal Article,2005,https://pubmed.ncbi.nlm.nih.gov/16145119/
